player_id,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
578,158,18,0,False,2022-11-12T15:00:00Z,4.0,3.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-34,5545,119,153
578,167,13,0,True,2022-12-28T20:00:00Z,1.0,3.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,148,5855,776,628
578,176,15,0,False,2022-12-31T15:00:00Z,0.0,0.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2,5910,110,112
578,187,19,0,True,2023-01-04T19:45:00Z,2.0,2.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-50,5885,49,99
578,191,2,0,False,2023-01-13T20:00:00Z,2.0,1.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2,5960,133,135
578,205,4,0,True,2023-01-22T14:00:00Z,0.0,0.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-111,5894,63,174
578,218,16,0,False,2023-02-05T14:00:00Z,1.0,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-72,5925,102,174
578,76,14,0,False,2023-02-08T20:00:00Z,2.0,2.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-72,5925,102,174
578,225,14,0,True,2023-02-12T14:00:00Z,0.0,2.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-28,5940,58,86
578,235,8,0,False,2023-02-18T15:00:00Z,1.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-54,5925,45,99
578,245,17,0,True,2023-02-25T15:00:00Z,1.0,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-11,6008,105,116
578,255,6,0,False,2023-03-04T15:00:00Z,1.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-52,5947,39,91
578,265,5,0,True,2023-03-11T15:00:00Z,2.0,2.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,18,6014,116,98
578,280,20,0,False,2023-03-18T15:00:00Z,2.0,4.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-84,5981,31,115
578,281,1,0,False,2023-04-01T14:00:00Z,4.0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,48,6072,128,80
578,65,16,0,True,2023-04-04T18:45:00Z,2.0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,48,6072,128,80
578,294,7,0,True,2023-04-09T13:00:00Z,1.0,5.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-114,5984,26,140
578,304,12,0,True,2023-04-17T19:00:00Z,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-16,6005,32,48
619,52,4,0,False,2022-09-03T14:00:00Z,5.0,2.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,1274,1708,1437,163
619,85,2,0,True,2022-10-02T15:30:00Z,0.0,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,1011,5695,1680,669
619,95,7,0,False,2022-10-09T13:00:00Z,2.0,1.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,516,6660,1387,871
619,104,1,0,True,2022-10-16T13:00:00Z,0.0,1.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-185,6793,624,809
619,117,10,0,False,2022-10-20T19:15:00Z,2.0,0.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-400,6576,346,746
619,124,9,0,True,2022-10-23T13:00:00Z,2.0,3.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-167,6667,394,561
619,138,12,1,False,2022-10-29T18:45:00Z,1.0,2.0,14,18,0,0,0,0,0,0,0,0,0,0,0,5,11.2,4.3,0.0,1.6,0,0.00,0.01,0.01,0.39,50,-198,6721,511,709
619,144,3,4,True,2022-11-05T15:00:00Z,4.0,3.0,15,45,0,1,0,1,0,0,0,0,0,0,0,20,26.4,38.3,2.0,6.7,0,0.00,0.43,0.43,0.37,50,1076,8182,1783,707
619,158,18,1,False,2022-11-12T15:00:00Z,4.0,3.0,16,45,0,0,0,1,0,0,0,0,0,0,0,4,0.4,1.5,0.0,0.2,1,0.00,0.01,0.01,1.03,50,4657,13340,5593,936
619,167,13,1,True,2022-12-28T20:00:00Z,1.0,3.0,17,90,0,0,0,3,0,0,0,1,0,0,0,4,0.6,11.9,24.0,3.7,1,0.09,0.03,0.12,4.20,50,4560,18249,11367,6807
619,176,15,1,False,2022-12-31T15:00:00Z,0.0,0.0,18,69,0,0,1,0,0,0,0,1,0,0,0,-4,0.0,17.4,9.0,2.6,1,0.06,0.07,0.13,1.93,50,1261,19729,2642,1381
619,187,19,9,True,2023-01-04T19:45:00Z,2.0,2.0,19,90,1,0,0,2,0,0,0,0,0,0,3,32,47.2,8.3,34.0,9.0,1,0.49,0.02,0.51,1.39,50,952,20838,2713,1761
619,191,2,2,False,2023-01-13T20:00:00Z,2.0,1.0,20,90,0,0,0,2,0,0,0,0,0,0,0,-3,10.4,24.7,36.0,7.1,1,0.37,0.14,0.51,1.28,50,14506,36637,17834,3328
619,205,4,2,True,2023-01-22T14:00:00Z,0.0,0.0,21,90,0,0,1,0,0,0,0,0,0,0,0,12,8.0,17.3,25.0,5.0,1,0.07,0.06,0.13,0.29,50,41310,78170,47661,6351
619,218,16,2,False,2023-02-05T14:00:00Z,1.0,0.0,22,90,0,0,0,1,0,0,0,0,0,0,0,11,16.4,56.9,25.0,9.8,1,0.05,0.50,0.55,0.27,50,90728,173795,103984,13256
619,76,14,9,False,2023-02-08T20:00:00Z,2.0,2.0,22,89,1,0,0,2,0,0,0,0,0,0,3,32,40.2,15.8,17.0,7.3,1,0.07,0.04,0.11,1.93,50,90728,173795,103984,13256
619,225,14,2,True,2023-02-12T14:00:00Z,0.0,2.0,23,90,0,0,0,2,0,0,0,0,0,0,0,6,10.4,16.3,12.0,3.9,1,0.10,0.25,0.35,1.12,50,8775,179886,30139,21364
619,235,8,1,False,2023-02-18T15:00:00Z,1.0,0.0,24,90,0,0,0,1,0,0,0,1,0,0,0,1,6.8,2.7,2.0,1.2,1,0.00,0.02,0.02,1.52,50,17519,198404,33061,15542
619,245,17,1,True,2023-02-25T15:00:00Z,1.0,0.0,25,60,0,0,1,0,0,0,0,1,0,0,0,3,2.2,9.0,12.0,2.3,1,0.05,0.03,0.08,0.19,51,51032,269966,72941,21909
619,255,6,1,False,2023-03-04T15:00:00Z,1.0,0.0,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0.8,12.5,2.0,1.5,0,0.00,0.05,0.05,0.03,51,-49367,200884,10463,59830
619,265,5,4,True,2023-03-11T15:00:00Z,2.0,2.0,27,24,0,1,0,0,0,0,0,0,0,0,0,14,20.0,11.3,4.0,3.5,0,0.00,0.03,0.03,0.41,50,-41935,158852,9200,51135
619,280,20,5,False,2023-03-18T15:00:00Z,2.0,4.0,28,60,0,1,1,0,0,0,0,0,0,0,0,16,21.8,13.9,4.0,4.0,1,0.00,0.01,0.01,1.31,49,-12556,139624,7422,19978
619,281,1,0,False,2023-04-01T14:00:00Z,4.0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-33036,112985,7594,40630
619,65,16,0,True,2023-04-04T18:45:00Z,2.0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-33036,112985,7594,40630
619,294,7,0,True,2023-04-09T13:00:00Z,1.0,5.0,30,30,0,0,0,2,0,0,0,1,0,0,0,0,4.6,0.9,0.0,0.6,0,0.00,0.01,0.01,0.78,49,-13986,101308,2566,16552
619,304,12,0,True,2023-04-17T19:00:00Z,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-7520,94061,2625,10145
659,144,3,0,True,2022-11-05T15:00:00Z,4.0,3.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0
659,158,18,1,False,2022-11-12T15:00:00Z,4.0,3.0,16,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,435,683,539,104
659,167,13,0,True,2022-12-28T20:00:00Z,1.0,3.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,881,1932,1636,755
659,176,15,0,False,2022-12-31T15:00:00Z,0.0,0.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,13,2049,216,203
659,187,19,0,True,2023-01-04T19:45:00Z,2.0,2.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-91,2060,108,199
659,191,2,0,False,2023-01-13T20:00:00Z,2.0,1.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,121,2373,405,284
659,205,4,0,True,2023-01-22T14:00:00Z,0.0,0.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-244,2212,140,384
659,218,16,0,False,2023-02-05T14:00:00Z,1.0,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,25,2424,280,255
659,76,14,1,False,2023-02-08T20:00:00Z,2.0,2.0,22,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,0.0,0.0,0,0.00,0.00,0.00,0.27,45,25,2424,280,255
659,225,14,0,True,2023-02-12T14:00:00Z,0.0,2.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,107,2651,302,195
659,235,8,0,False,2023-02-18T15:00:00Z,1.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-7,2748,194,201
659,245,17,0,True,2023-02-25T15:00:00Z,1.0,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,289,3488,556,267
659,255,6,1,False,2023-03-04T15:00:00Z,1.0,0.0,26,22,0,0,0,0,0,0,0,0,0,0,0,1,3.0,0.1,19.0,2.2,0,0.06,0.00,0.06,0.03,45,-49,3178,219,268
659,265,5,0,True,2023-03-11T15:00:00Z,2.0,2.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,194,3493,451,257
659,280,20,0,False,2023-03-18T15:00:00Z,2.0,4.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-154,3398,129,283
659,281,1,0,False,2023-04-01T14:00:00Z,4.0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,122,3590,334,212
659,65,16,0,True,2023-04-04T18:45:00Z,2.0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,122,3590,334,212
659,294,7,0,True,2023-04-09T13:00:00Z,1.0,5.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-225,3433,81,306
659,304,12,0,True,2023-04-17T19:00:00Z,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-47,3458,113,160
663,158,18,0,False,2022-11-12T15:00:00Z,4.0,3.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,0,0,0
663,167,13,0,True,2022-12-28T20:00:00Z,1.0,3.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,977,1335,1450,473
663,176,15,0,False,2022-12-31T15:00:00Z,0.0,0.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,123,1629,318,195
663,187,19,0,True,2023-01-04T19:45:00Z,2.0,2.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-9,1724,220,229
663,191,2,0,False,2023-01-13T20:00:00Z,2.0,1.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,298,2286,632,334
663,205,4,0,True,2023-01-22T14:00:00Z,0.0,0.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-224,2137,194,418
663,218,16,0,False,2023-02-05T14:00:00Z,1.0,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-4,2316,302,306
663,76,14,0,False,2023-02-08T20:00:00Z,2.0,2.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-4,2316,302,306
663,225,14,0,True,2023-02-12T14:00:00Z,0.0,2.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-187,2134,98,285
663,235,8,0,False,2023-02-18T15:00:00Z,1.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-149,1997,84,233
663,245,17,0,True,2023-02-25T15:00:00Z,1.0,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,66,2207,269,203
663,255,6,0,False,2023-03-04T15:00:00Z,1.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-46,2160,170,216
663,265,5,0,True,2023-03-11T15:00:00Z,2.0,2.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,180,2462,346,166
663,280,20,0,False,2023-03-18T15:00:00Z,2.0,4.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-131,2397,108,239
663,281,1,0,False,2023-04-01T14:00:00Z,4.0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,293,2816,425,132
663,65,16,0,True,2023-04-04T18:45:00Z,2.0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,293,2816,425,132
663,294,7,0,True,2023-04-09T13:00:00Z,1.0,5.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-271,2582,96,367
663,304,12,0,True,2023-04-17T19:00:00Z,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,57,2710,187,130
691,191,2,1,False,2023-01-13T20:00:00Z,2.0,1.0,20,24,0,0,0,0,0,0,0,0,0,0,0,6,4.8,0.2,7.0,1.2,0,0.08,0.00,0.08,0.59,45,236,268,245,9
691,205,4,7,True,2023-01-22T14:00:00Z,0.0,0.0,21,90,0,0,1,0,0,0,0,0,0,0,1,24,9.4,1.3,3.0,1.4,1,0.14,0.01,0.15,0.29,45,278,633,368,90
691,218,16,1,False,2023-02-05T14:00:00Z,1.0,0.0,22,90,0,0,0,1,0,0,0,1,0,0,0,13,16.2,2.2,2.0,2.0,1,0.00,0.02,0.02,0.27,45,9082,10719,10041,959
691,76,14,1,False,2023-02-08T20:00:00Z,2.0,2.0,22,90,0,0,0,2,0,0,0,0,0,0,0,17,32.2,10.3,6.0,4.9,1,0.14,0.01,0.15,2.19,45,9082,10719,10041,959
691,225,14,1,True,2023-02-12T14:00:00Z,0.0,2.0,23,90,0,0,0,2,0,0,0,0,0,0,0,13,8.6,14.6,9.0,3.2,1,0.19,0.06,0.25,1.12,45,-999,9106,490,1489
691,235,8,1,False,2023-02-18T15:00:00Z,1.0,0.0,24,45,0,0,0,0,0,0,0,0,0,0,0,7,14.6,10.3,0.0,2.5,1,0.00,0.01,0.01,1.00,45,-417,8862,446,863
691,245,17,7,True,2023-02-25T15:00:00Z,1.0,0.0,25,90,0,0,1,0,0,0,0,0,0,0,1,28,31.0,10.7,19.0,6.1,1,0.03,0.01,0.04,0.37,45,-2416,5741,133,2549
691,255,6,2,False,2023-03-04T15:00:00Z,1.0,0.0,26,90,0,0,0,1,0,0,0,0,0,0,0,19,19.2,10.8,2.0,3.2,1,0.00,0.12,0.12,1.52,45,-400,6205,252,652
691,265,5,1,True,2023-03-11T15:00:00Z,2.0,2.0,27,90,0,0,0,2,0,0,0,0,0,0,0,15,29.6,0.3,2.0,3.2,1,0.00,0.01,0.01,1.63,45,-196,6073,395,591
691,280,20,1,False,2023-03-18T15:00:00Z,2.0,4.0,28,90,0,0,0,2,0,0,0,0,0,0,0,15,25.2,0.5,0.0,2.6,1,0.00,0.00,0.00,2.86,45,-89,6017,376,465
691,281,1,0,False,2023-04-01T14:00:00Z,4.0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1405,4660,170,1575
691,65,16,0,True,2023-04-04T18:45:00Z,2.0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1405,4660,170,1575
691,294,7,0,True,2023-04-09T13:00:00Z,1.0,5.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-590,4165,19,609
691,304,12,0,True,2023-04-17T19:00:00Z,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-391,3774,14,405
700,205,4,0,True,2023-01-22T14:00:00Z,0.0,0.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,55,2024,2086,2270,246
700,218,16,1,False,2023-02-05T14:00:00Z,1.0,0.0,22,23,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.3,2.0,0.1,0,0.00,0.00,0.00,0.04,55,2723,4998,3613,890
700,76,14,1,False,2023-02-08T20:00:00Z,2.0,2.0,22,27,0,0,0,1,0,0,0,0,0,0,0,3,9.0,0.0,4.0,1.3,0,0.00,0.00,0.00,0.85,55,2723,4998,3613,890
700,225,14,1,True,2023-02-12T14:00:00Z,0.0,2.0,23,32,0,0,0,2,0,0,0,0,0,0,0,-2,1.6,10.6,2.0,1.4,0,0.00,0.10,0.10,0.67,55,-1012,3853,364,1376
700,235,8,1,False,2023-02-18T15:00:00Z,1.0,0.0,24,12,0,0,0,0,0,0,0,0,0,0,0,5,3.0,0.3,2.0,0.5,0,0.07,0.00,0.07,0.13,54,-730,3163,193,923
700,245,17,1,True,2023-02-25T15:00:00Z,1.0,0.0,25,15,0,0,0,0,0,0,0,0,0,0,0,3,5.2,1.1,6.0,1.2,0,0.00,0.00,0.00,0.12,54,-309,2807,278,587
700,255,6,2,False,2023-03-04T15:00:00Z,1.0,0.0,26,67,0,0,0,1,0,0,0,0,0,0,0,7,7.2,14.6,13.0,3.5,1,0.24,0.05,0.29,1.50,53,-39,2869,429,468
700,265,5,1,True,2023-03-11T15:00:00Z,2.0,2.0,27,6,0,0,0,0,0,0,0,0,0,0,0,6,4.2,0.5,0.0,0.5,0,0.00,0.01,0.01,0.07,53,242,3157,788,546
700,280,20,0,False,2023-03-18T15:00:00Z,2.0,4.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-319,2836,217,536
700,281,1,1,False,2023-04-01T14:00:00Z,4.0,1.0,29,16,0,0,0,1,0,0,0,0,0,0,0,2,1.6,0.1,0.0,0.2,0,0.00,0.00,0.00,0.15,53,-234,2643,295,529
700,65,16,0,True,2023-04-04T18:45:00Z,2.0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,53,-234,2643,295,529
700,294,7,1,True,2023-04-09T13:00:00Z,1.0,5.0,30,11,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.3,10.0,1.2,0,0.00,0.00,0.00,0.07,52,-304,2367,78,382
700,304,12,0,True,2023-04-17T19:00:00Z,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,52,-151,2234,103,254
720,218,16,1,False,2023-02-05T14:00:00Z,1.0,0.0,22,33,0,0,0,0,0,0,0,0,0,0,0,1,2.4,3.5,0.0,0.6,0,0.00,0.00,0.00,0.04,50,5174,5613,5517,343
720,76,14,1,False,2023-02-08T20:00:00Z,2.0,2.0,22,89,0,0,0,2,0,0,0,1,0,0,0,4,17.2,2.3,0.0,2.0,1,0.00,0.02,0.02,1.93,50,5174,5613,5517,343
720,225,14,1,True,2023-02-12T14:00:00Z,0.0,2.0,23,85,0,0,0,2,0,0,0,1,0,0,0,3,5.8,14.5,7.0,2.7,1,0.17,0.01,0.18,0.81,50,-392,5018,1043,1435
720,235,8,1,False,2023-02-18T15:00:00Z,1.0,0.0,24,77,0,0,0,1,0,0,0,1,0,0,0,6,9.2,11.7,2.0,2.3,1,0.00,0.02,0.02,1.39,50,-420,4691,481,901
720,245,17,3,True,2023-02-25T15:00:00Z,1.0,0.0,25,90,0,0,1,0,0,0,0,0,0,0,0,17,14.4,30.4,4.0,4.9,1,0.07,0.10,0.17,0.37,49,-154,4624,606,760
720,255,6,2,False,2023-03-04T15:00:00Z,1.0,0.0,26,90,0,0,0,1,0,0,0,0,0,0,0,11,8.2,6.9,4.0,1.9,1,0.03,0.02,0.05,1.52,49,-482,4216,235,717
720,265,5,1,True,2023-03-11T15:00:00Z,2.0,2.0,27,24,0,0,0,0,0,0,0,0,0,0,0,5,6.6,1.3,0.0,0.8,0,0.00,0.04,0.04,0.41,48,-537,3732,230,767
720,280,20,1,False,2023-03-18T15:00:00Z,2.0,4.0,28,90,0,0,0,2,0,0,0,1,0,0,0,4,9.4,2.3,9.0,2.1,1,0.12,0.01,0.13,2.86,48,-181,3618,214,395
720,281,1,1,False,2023-04-01T14:00:00Z,4.0,1.0,29,25,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.15,47,-255,3393,184,439
720,65,16,2,True,2023-04-04T18:45:00Z,2.0,1.0,29,90,0,0,0,1,0,0,0,0,0,0,0,13,19.0,30.2,19.0,6.8,1,0.04,0.09,0.13,0.79,47,-255,3393,184,439
720,294,7,1,True,2023-04-09T13:00:00Z,1.0,5.0,30,90,0,0,0,5,0,0,0,1,0,0,0,8,25.6,2.1,0.0,2.8,1,0.00,0.02,0.02,3.03,47,-185,3266,95,280
720,304,12,0,True,2023-04-17T19:00:00Z,,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,47,-145,3147,104,249
742,225,14,0,True,2023-02-12T14:00:00Z,0.0,2.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,0,0,0
742,235,8,0,False,2023-02-18T15:00:00Z,1.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,35,116,41,6
742,245,17,0,True,2023-02-25T15:00:00Z,1.0,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,69,385,101,32
742,255,6,0,False,2023-03-04T15:00:00Z,1.0,0.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-4,367,32,36
742,265,5,0,True,2023-03-11T15:00:00Z,2.0,2.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,43,510,82,39
742,280,20,0,False,2023-03-18T15:00:00Z,2.0,4.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-9,602,56,65
742,281,1,0,False,2023-04-01T14:00:00Z,4.0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,144,834,190,46
742,65,16,0,True,2023-04-04T18:45:00Z,2.0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,144,834,190,46
742,294,7,0,True,2023-04-09T13:00:00Z,1.0,5.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-136,747,23,159
